,DOI,AuthorName-Deduped,PositionNumber,PositionCode,OriginalAffiliation,CleanedAffiliation,Country
10545,10.1109/VAST.2017.8585665,Samira Shaikh,5,M,University of North Carolina at Charlotte,"University of North Carolina, Charlotte, USA",USA
10546,10.1109/VAST.2017.8585665,Wenwen Dou,6,L,University of North Carolina at Charlotte,"University of North Carolina, Charlotte, USA",USA
10547,10.1109/VAST.2017.8585669,Emily Wall,1,F,Georgia Tech,"Georgia Institute of Technology, USA",USA
10548,10.1109/VAST.2017.8585669,Leslie M. Blaha,2,M,Pacific Northwest National Laboratory,"Pacific Northwest National Laboratory, USA",USA
10549,10.1109/VAST.2017.8585669,Lyndsey Franklin,3,M,Pacific Northwest National Laboratory,"Pacific Northwest National Laboratory, USA",USA
10550,10.1109/VAST.2017.8585669,Alex Endert,4,L,Georgia Tech,"Georgia Institute of Technology, USA",USA
10551,10.1109/VAST.2017.8585720,Josua Krause,1,F,NYU Tandon School of Engineering,"New York University, USA",USA
10552,10.1109/VAST.2017.8585720,Aritra Dasgupta,2,M,Pacific Northwest National Laboratory,"Pacific Northwest National Laboratory, USA",USA
10553,10.1109/VAST.2017.8585720,Jordan Swartz,3,M,NYU School of Medicine,"New York University, USA",USA
10554,10.1109/VAST.2017.8585720,Yindalon Aphinyanagphongs,4,M,NYU School of Medicine,"New York University, USA",USA
10555,10.1109/VAST.2017.8585720,Enrico Bertini,5,L,NYU Tandon School of Engineering,"New York University, USA",USA
10556,10.1109/VAST.2017.8585721,Yao Ming,1,F,Hong Kong University of Science and Technology,"Hong Kong University of Science and Technology, China",China
10557,10.1109/VAST.2017.8585721,Shaozu Cao,2,M,Hong Kong University of Science and Technology,"Hong Kong University of Science and Technology, China",China
10558,10.1109/VAST.2017.8585721,Ruixiang Zhang,3,M,Hong Kong University of Science and Technology,"Hong Kong University of Science and Technology, China",China
10559,10.1109/VAST.2017.8585721,Zhen Li 0044,4,M,Hong Kong University of Science and Technology,,
10560,10.1109/VAST.2017.8585721,Yuanzhe Chen,5,M,Hong Kong University of Science and Technology,"Hong Kong University of Science and Technology, China",China
10561,10.1109/VAST.2017.8585721,Yangqiu Song,6,M,Hong Kong University of Science and Technology,"Hong Kong University of Science and Technology, China",China
10562,10.1109/VAST.2017.8585721,Huamin Qu,7,L,Hong Kong University of Science and Technology,"Hong Kong University of Science and Technology, China",China
10563,10.1109/VAST.2017.8585733,Nan-Chen Chen,1,F,University of Washington,"University of Washington, USA",USA
10564,10.1109/VAST.2017.8585733,Been Kim,2,L,Allen Institute for Artificial Intelligence,"Allen Institute for Artificial Intelligence, USA",USA
10565,10.1109/VAST.2018.8802383,Huan He,1,F,"School of Electronic and Information Engineering, Xi'an Jiaotong University","Key Laboratory of Intelligent Networks and Network Security, Ministry of Education, Xi’an Jiaotong University",China
10566,10.1109/VAST.2018.8802383,Qinghua Zheng,2,M,"School of Electronic and Information Engineering, Xi'an Jiaotong University","Key Laboratory of Intelligent Networks and Network Security, Ministry of Education, Xi’an Jiaotong University",China
10567,10.1109/VAST.2018.8802383,Bo Dong 0001,3,L,"National Engineering Lab for Big Data Analytics, Xi'an Jiaotong University",,
10568,10.1109/VAST.2018.8802415,Po-Ming Law,1,F,Georgia Institute of Technology,"Georgia Institute of Technology, USA",USA
10569,10.1109/VAST.2018.8802415,Yanhong Wu,2,M,Visa Research,Visa Research,USA
10570,10.1109/VAST.2018.8802415,Rahul C. Basole,3,L,Georgia Institute of Technology,"Georgia Institute of Technology, USA",USA
10571,10.1109/VAST.2018.8802424,John E. Wenskovitch,1,F,Virginia Tech Computer Science,"Virginia Tech, USA",USA
10572,10.1109/VAST.2018.8802424,Lauren Bradel,2,M,Department of Defense,Department of Defense,USA
10573,10.1109/VAST.2018.8802424,Michelle Dowling,3,M,Virginia Tech Computer Science,"Virginia Tech, USA",USA
10574,10.1109/VAST.2018.8802424,Leanna House,4,M,Virginia Tech Statistics,"Virginia Tech, USA",USA
10575,10.1109/VAST.2018.8802424,Chris North 0001,5,L,Virginia Tech Computer Science,,
10576,10.1109/VAST.2018.8802449,Marlen Promann,1,F,Purdue University,"Purdue University, USA",USA
10577,10.1109/VAST.2018.8802449,Sabine Brunswicker,2,L,Purdue University,"Purdue University, USA",USA
10578,10.1109/VAST.2018.8802454,Quan Li,1,F,"Department of Computer Science and Engineering, The Hong Kong University of Science and Technology, Hong Kong","The Hong Kong University of Science and Technology, China",China
10579,10.1109/VAST.2018.8802454,Kristanto Sean Njotoprawiro,2,M,"Department of Computer Science and Engineering, The Hong Kong University of Science and Technology, Hong Kong","The Hong Kong University of Science and Technology, China",China
10580,10.1109/VAST.2018.8802454,Hammad Haleem,3,M,"Department of Computer Science and Engineering, The Hong Kong University of Science and Technology, Hong Kong","The Hong Kong University of Science and Technology, China",China
10581,10.1109/VAST.2018.8802454,Qiaoan Chen,4,M,"WeChat, Tencent Technology (Shenzhen) Co., Ltd., Shenzhen, China","WeChat, Tencent Technology (Shenzhen) Co., Ltd., Shenzhen, China",China
10582,10.1109/VAST.2018.8802454,Chris Yi,5,M,"WeChat, Tencent Technology (Shenzhen) Co., Ltd., Shenzhen, China","WeChat, Tencent Technology (Shenzhen) Co., Ltd., Shenzhen, China",China
10583,10.1109/VAST.2018.8802454,Xiaojuan Ma,6,L,"Department of Computer Science and Engineering, The Hong Kong University of Science and Technology, Hong Kong","The Hong Kong University of Science and Technology, China",China
10584,10.1109/VAST.2018.8802486,Michael Blumenschein,1,F,"University of Konstanz, Germany","University of Konstanz,Germany",Germany
10585,10.1109/VAST.2018.8802486,Michael Behrisch 0001,2,M,"Harvard University, USA","Harvard University,USA",USA
10586,10.1109/VAST.2018.8802486,Stefanie Schmid,3,M,"University of Konstanz, Germany","University of Konstanz,Germany",Germany
10587,10.1109/VAST.2018.8802486,Simon Butscher,4,M,"University of Konstanz, Germany","University of Konstanz,Germany",Germany
10588,10.1109/VAST.2018.8802486,Deborah Wahl,5,M,"University of Konstanz, Germany","University of Konstanz,Germany",Germany
10589,10.1109/VAST.2018.8802486,Karoline Villinger,6,M,"University of Konstanz, Germany","University of Konstanz,Germany",Germany
10590,10.1109/VAST.2018.8802486,Britta Renner,7,M,"University of Konstanz, Germany","University of Konstanz,Germany",Germany
10591,10.1109/VAST.2018.8802486,Harald Reiterer,8,M,"University of Konstanz, Germany","University of Konstanz,Germany",Germany
10592,10.1109/VAST.2018.8802486,Daniel A. Keim,9,L,"University of Konstanz, Germany","University of Konstanz,Germany",Germany
10593,10.1109/VAST.2018.8802509,Mengchen Liu,1,F,"School of Software, Tsinghua University","Tsinghua University, China",China
10594,10.1109/VAST.2018.8802509,Shixia Liu,2,M,"School of Software, Tsinghua University","Tsinghua University, China",China
10595,10.1109/VAST.2018.8802509,Hang Su 0006,3,M,"Dept.of Comp.Sci.Tech., Tsinghua University",,
10596,10.1109/VAST.2018.8802509,Kelei Cao,4,M,"School of Software, Tsinghua University","Tsinghua University, China",China
10597,10.1109/VAST.2018.8802509,Jun Zhu 0001,5,L,"Dept.of Comp.Sci.Tech., Tsinghua University","Tsinghua University, China",China
10598,10.1109/VAST47406.2019.8986909,Alex Bigelow,1,F,University of Utah,"University of Utah,USA",USA
10599,10.1109/VAST47406.2019.8986909,Carolina Nobre,2,M,University of Utah,"University of Utah,USA",USA
10600,10.1109/VAST47406.2019.8986909,Miriah D. Meyer,3,M,University of Utah,"University of Utah,USA",USA
10601,10.1109/VAST47406.2019.8986909,Alexander Lex,4,L,University of Utah,"University of Utah,USA",USA
10602,10.1109/VAST47406.2019.8986917,Fabian Sperrle,1,F,University of Konstanz,"University of Konstanz,Germany",Germany
10603,10.1109/VAST47406.2019.8986917,Rita Sevastjanova,2,M,University of Konstanz,"University of Konstanz,Germany",Germany
10604,10.1109/VAST47406.2019.8986917,Rebecca Kehlbeck,3,M,University of Konstanz,"University of Konstanz,Germany",Germany
10605,10.1109/VAST47406.2019.8986917,Mennatallah El-Assady,4,L,University of Konstanz,"University of Konstanz,Germany",Germany
10606,10.1109/VAST47406.2019.8986918,Melanie Tory,1,F,"Tableau Software, Palo Alto, California, USA","Tableau Software,Palo Alto,California,USA",USA
10607,10.1109/VAST47406.2019.8986918,Vidya Setlur,2,L,"Tableau Software, Palo Alto, California, USA","Tableau Software,Palo Alto,California,USA",USA
10608,10.1109/VAST47406.2019.8986922,Hannah Kim,1,F,Georgia Institute of Technology,"Georgia Institute of Technology, USA",USA
10609,10.1109/VAST47406.2019.8986922,Dongjin Choi,2,M,Georgia Institute of Technology,"Georgia Institute of Technology, USA",USA
10610,10.1109/VAST47406.2019.8986922,Barry L. Drake,3,M,Georgia Tech Research Institute,Georgia Tech Research Institute,USA
10611,10.1109/VAST47406.2019.8986922,Alex Endert,4,M,Georgia Institute of Technology,"Georgia Institute of Technology, USA",USA
10612,10.1109/VAST47406.2019.8986922,Haesun Park,5,L,Georgia Institute of Technology,"Georgia Institute of Technology, USA",USA
10613,10.1109/VAST47406.2019.8986923,Anjul Tyagi,1,F,"Department of Computer Science, Stony Brook University","Stony Brook University, USA",USA
10614,10.1109/VAST47406.2019.8986923,Zhen Cao,2,M,"Department of Computer Science, Stony Brook University","Stony Brook University, USA",USA
10615,10.1109/VAST47406.2019.8986923,Tyler Estro,3,M,"Department of Computer Science, Stony Brook University","Stony Brook University, USA",USA
10616,10.1109/VAST47406.2019.8986923,Erez Zadok,4,M,"Department of Computer Science, Stony Brook University","Stony Brook University, USA",USA
10617,10.1109/VAST47406.2019.8986923,Klaus Mueller 0001,5,L,"Department of Computer Science, Stony Brook University",,
10618,10.1109/VAST47406.2019.8986934,Minjeong Shin,1,F,Australian National University,"Australian National University, Australia",Australia
10619,10.1109/VAST47406.2019.8986934,Alexander Soen,2,M,Australian National University,"Australian National University, Australia",Australia
10620,10.1109/VAST47406.2019.8986934,Benjamin T. Readshaw,3,M,Australian National University,"Australian National University, Australia",Australia
10621,10.1109/VAST47406.2019.8986934,Steve Blackburn,4,M,Australian National University,,
10622,10.1109/VAST47406.2019.8986934,Mitchell Whitelaw,5,M,Australian National University,"Australian National University, Australia",Australia
10623,10.1109/VAST47406.2019.8986934,Lexing Xie,6,L,Australian National University,"Australian National University, Australia",Australia
10624,10.1109/VAST47406.2019.8986940,Frederik L. Dennig,1,F,"University of Konstanz, Germany","University of Konstanz,Germany",Germany
10625,10.1109/VAST47406.2019.8986940,Tom Polk,2,M,"University of Konstanz, Germany","University of Konstanz,Germany",Germany
10626,10.1109/VAST47406.2019.8986940,Zudi Lin,3,M,"Harvard University, USA","Harvard University,USA",USA
10627,10.1109/VAST47406.2019.8986940,Tobias Schreck,4,M,"Graz University of Technology, Austria","Graz University of Technology, Austria",Austria
10628,10.1109/VAST47406.2019.8986940,Hanspeter Pfister,5,M,"Harvard University, USA","Harvard University,USA",USA
10629,10.1109/VAST47406.2019.8986940,Michael Behrisch 0001,6,L,"Harvard University, USA","Harvard University,USA",USA
10630,10.1109/VAST47406.2019.8986943,Shouxing Xiang,1,F,"School of Software, BNRist, Tsinghua University","Tsinghua University, China",China
10631,10.1109/VAST47406.2019.8986943,Xi Ye,2,M,"School of Software, BNRist, Tsinghua University","Tsinghua University, China",China
10632,10.1109/VAST47406.2019.8986943,Jiazhi Xia,3,M,"School of Computer Science and Engineering, Central South University","Central South University, China",China
10633,10.1109/VAST47406.2019.8986943,Jing Wu 0004,4,M,"School of Computer Science and Informatics, Cardiff University",,
10634,10.1109/VAST47406.2019.8986943,Yang Chen,5,M,"School of Software, BNRist, Tsinghua University","Tsinghua University, China",China
10635,10.1109/VAST47406.2019.8986943,Shixia Liu,6,L,"School of Software, BNRist, Tsinghua University","Tsinghua University, China",China
10636,10.1109/VAST47406.2019.8986948,Ángel Alexander Cabrera,1,F,Georgia Institute of Technology,"Georgia Institute of Technology, USA",USA
10637,10.1109/VAST47406.2019.8986948,Will Epperson,2,M,Georgia Institute of Technology,"Georgia Institute of Technology, USA",USA
10638,10.1109/VAST47406.2019.8986948,Fred Hohman,3,M,Georgia Institute of Technology,"Georgia Institute of Technology, USA",USA
10639,10.1109/VAST47406.2019.8986948,Minsuk Kahng,4,M,Georgia Institute of Technology,"Georgia Institute of Technology, USA",USA
10640,10.1109/VAST47406.2019.8986948,Jamie Morgenstern,5,M,Georgia Institute of Technology,"Georgia Institute of Technology, USA",USA
10641,10.1109/VAST47406.2019.8986948,Polo Chau,6,L,Georgia Institute of Technology,,
10642,10.1109/VAST50239.2020.00006,Xumeng Wang,1,F,"State Key Lab of CAD&CG, Zhejiang University",,
10643,10.1109/VAST50239.2020.00006,Wei Chen 0001,2,M,"State Key Lab of CAD&CG, Zhejiang University",,
10644,10.1109/VAST50239.2020.00006,Jiazhi Xia,3,M,"School of Computer Science and Engineering, Central South University",,
10645,10.1109/VAST50239.2020.00006,Zexian Chen,4,M,"State Key Lab of CAD&CG, Zhejiang University",,
10646,10.1109/VAST50239.2020.00006,Dongshi Xu,5,M,"College of Information Engineering, China Jiliang University",,
10647,10.1109/VAST50239.2020.00006,Xiangyang Wu,6,M,Institute of Graphics and Image Hangzhou Dianzi University,,
10648,10.1109/VAST50239.2020.00006,Mingliang Xu,7,M,Zhengzhou University,,
10649,10.1109/VAST50239.2020.00006,Tobias Schreck,8,L,Graz University of Technology,,
10650,10.1109/VAST50239.2020.00007,Weikai Yang,1,F,"School of Software, BNRist, Tsinghua University",,
10651,10.1109/VAST50239.2020.00007,Zhen Li 0044,2,M,"School of Software, BNRist, Tsinghua University",,
10652,10.1109/VAST50239.2020.00007,Mengchen Liu,3,M,Microsoft,,
10653,10.1109/VAST50239.2020.00007,Yafeng Lu,4,M,Bloomberg L.P.,,
10654,10.1109/VAST50239.2020.00007,Kelei Cao,5,M,"School of Software, BNRist, Tsinghua University",,
10655,10.1109/VAST50239.2020.00007,Ross Maciejewski,6,M,"Computer Science, Arizona State University",,
10656,10.1109/VAST50239.2020.00007,Shixia Liu,7,L,"School of Software, BNRist, Tsinghua University",,
10657,10.1109/VAST50239.2020.00008,Sandra Bae,1,F,"University of California, Davis",,
10658,10.1109/VAST50239.2020.00008,Federico Rossi 0001,2,M,"Jet Propulsion Laboratory, California Institute of Technology",,
10659,10.1109/VAST50239.2020.00008,Joshua Vander Hook,3,M,"Jet Propulsion Laboratory, California Institute of Technology",,
10660,10.1109/VAST50239.2020.00008,Scott Davidoff,4,M,"Jet Propulsion Laboratory, California Institute of Technology",,
10661,10.1109/VAST50239.2020.00008,Kwan-Liu Ma,5,L,"University of California, Davis",,
10662,10.1109/VAST50239.2020.00009,Jiang Wu,1,F,"The State Key Lab of CAD&CG, Zhejiang University",,
10663,10.1109/VAST50239.2020.00009,Ziyang Guo,2,M,"The State Key Lab of CAD&CG, Zhejiang University",,
10664,10.1109/VAST50239.2020.00009,Zuobin Wang,3,M,"The State Key Lab of CAD&CG, Zhejiang University",,
10665,10.1109/VAST50239.2020.00009,Qingyang Xu,4,M,"The State Key Lab of CAD&CG, Zhejiang University",,
10666,10.1109/VAST50239.2020.00009,Yingcai Wu,5,L,"The State Key Lab of CAD&CG, Zhejiang University",,
10667,10.1109/VAST50239.2020.00010,Takanori Fujiwara,1,F,"University of California, Davis",,
10668,10.1109/VAST50239.2020.00010,Jian Zhao 0010,2,M,University of Waterloo,,
10669,10.1109/VAST50239.2020.00010,Francine Chen 0001,3,M,FX Palo Alto Laboratory,,
10670,10.1109/VAST50239.2020.00010,Kwan-Liu Ma,4,L,"University of California, Davis",,
10671,10.1109/VAST50239.2020.00011,Zhiguang Zhou,1,F,"School of Information, Zhejiang University of Finance and Economics and State Key Lab of CAD & CG, Zhejiang University",,
10672,10.1109/VAST50239.2020.00011,Xinlong Zhang,2,M,"School of Information, Zhejiang University of Finance and Economics",,
10673,10.1109/VAST50239.2020.00011,Zhendong Yang,3,M,"School of Information, Zhejiang University of Finance and Economics",,
10674,10.1109/VAST50239.2020.00011,Yuanyuan Chen,4,M,"School of Information, Zhejiang University of Finance and Economics",,
10675,10.1109/VAST50239.2020.00011,Yuhua Liu,5,M,"School of Information, Zhejiang University of Finance and Economics",,
