Paper DOI,Author Names,PositionNumber,PositionCode,Affiliation
10.1109/tvcg.2021.3114762,,12,M,
10.1109/tvcg.2021.3114762,,13,M,
10.1109/tvcg.2021.3114762,,14,M,
10.1109/tvcg.2021.3114762,,15,M,
10.1109/tvcg.2021.3114762,,16,M,
10.1109/tvcg.2021.3114762,,17,M,
10.1109/tvcg.2021.3114762,,18,M,
10.1109/tvcg.2021.3114762,,19,M,
10.1109/tvcg.2021.3114762,,20,M,
10.1109/tvcg.2021.3114762,,21,L,
10.1109/tvcg.2021.3114784,Hamza Elhamdadi,1,F,"University of Massachusetts, Amherst, USA"
10.1109/tvcg.2021.3114784,Shaun J. Canavan,2,M,"University of South Florida, USA"
10.1109/tvcg.2021.3114784,Paul Rosen 0001,3,M,"University of South Florida, USA"
10.1109/tvcg.2021.3114784,,4,M,
10.1109/tvcg.2021.3114784,,5,M,
10.1109/tvcg.2021.3114784,,6,M,
10.1109/tvcg.2021.3114784,,7,M,
10.1109/tvcg.2021.3114784,,8,M,
10.1109/tvcg.2021.3114784,,9,M,
10.1109/tvcg.2021.3114784,,10,M,
10.1109/tvcg.2021.3114784,,11,M,
10.1109/tvcg.2021.3114784,,12,M,
10.1109/tvcg.2021.3114784,,13,M,
10.1109/tvcg.2021.3114784,,14,M,
10.1109/tvcg.2021.3114784,,15,M,
10.1109/tvcg.2021.3114784,,16,M,
10.1109/tvcg.2021.3114784,,17,M,
10.1109/tvcg.2021.3114784,,18,M,
10.1109/tvcg.2021.3114784,,19,M,
10.1109/tvcg.2021.3114784,,20,M,
10.1109/tvcg.2021.3114784,,21,L,
10.1109/tvcg.2021.3114782,Hyeok Kim,1,F,"Northwestern University, USA"
10.1109/tvcg.2021.3114782,Ryan A. Rossi,2,M,"Adobe Research, USA"
10.1109/tvcg.2021.3114782,Abhraneel Sarma,3,M,"Northwestern University, USA"
10.1109/tvcg.2021.3114782,Dominik Moritz,4,M,"Carnegie Mellon University, USA"
10.1109/tvcg.2021.3114782,Jessica Hullman,5,M,"Northwestern University, USA"
10.1109/tvcg.2021.3114782,,6,M,
10.1109/tvcg.2021.3114782,,7,M,
10.1109/tvcg.2021.3114782,,8,M,
10.1109/tvcg.2021.3114782,,9,M,
10.1109/tvcg.2021.3114782,,10,M,
10.1109/tvcg.2021.3114782,,11,M,
10.1109/tvcg.2021.3114782,,12,M,
10.1109/tvcg.2021.3114782,,13,M,
10.1109/tvcg.2021.3114782,,14,M,
10.1109/tvcg.2021.3114782,,15,M,
10.1109/tvcg.2021.3114782,,16,M,
10.1109/tvcg.2021.3114782,,17,M,
10.1109/tvcg.2021.3114782,,18,M,
10.1109/tvcg.2021.3114782,,19,M,
10.1109/tvcg.2021.3114782,,20,M,
10.1109/tvcg.2021.3114782,,21,L,
10.1109/tvcg.2021.3114679,Dongping Zhang,1,F,"Northwestern University, United States"
10.1109/tvcg.2021.3114679,Eytan Adar,2,M,"University of Michigan, United States"
10.1109/tvcg.2021.3114679,Jessica Hullman,3,M,"Northwestern University, United States"
10.1109/tvcg.2021.3114679,,4,M,
10.1109/tvcg.2021.3114679,,5,M,
10.1109/tvcg.2021.3114679,,6,M,
10.1109/tvcg.2021.3114679,,7,M,
10.1109/tvcg.2021.3114679,,8,M,
10.1109/tvcg.2021.3114679,,9,M,
10.1109/tvcg.2021.3114679,,10,M,
10.1109/tvcg.2021.3114679,,11,M,
10.1109/tvcg.2021.3114679,,12,M,
10.1109/tvcg.2021.3114679,,13,M,
10.1109/tvcg.2021.3114679,,14,M,
10.1109/tvcg.2021.3114679,,15,M,
10.1109/tvcg.2021.3114679,,16,M,
10.1109/tvcg.2021.3114679,,17,M,
10.1109/tvcg.2021.3114679,,18,M,
10.1109/tvcg.2021.3114679,,19,M,
10.1109/tvcg.2021.3114679,,20,M,
10.1109/tvcg.2021.3114679,,21,L,
10.1109/tvcg.2021.3114869,Ingo Wald,1,F,"NVIDIA, United States"
10.1109/tvcg.2021.3114869,Nate Morrical,2,M,"SCI Institute, University of Utah and NVIDIA, United States"
10.1109/tvcg.2021.3114869,Stefan Zellmann,3,M,"University of Cologne, Chair of Computer Science, Germany"
10.1109/tvcg.2021.3114869,,4,M,
10.1109/tvcg.2021.3114869,,5,M,
10.1109/tvcg.2021.3114869,,6,M,
10.1109/tvcg.2021.3114869,,7,M,
10.1109/tvcg.2021.3114869,,8,M,
10.1109/tvcg.2021.3114869,,9,M,
10.1109/tvcg.2021.3114869,,10,M,
10.1109/tvcg.2021.3114869,,11,M,
10.1109/tvcg.2021.3114869,,12,M,
10.1109/tvcg.2021.3114869,,13,M,
10.1109/tvcg.2021.3114869,,14,M,
10.1109/tvcg.2021.3114869,,15,M,
10.1109/tvcg.2021.3114869,,16,M,
10.1109/tvcg.2021.3114869,,17,M,
10.1109/tvcg.2021.3114869,,18,M,
10.1109/tvcg.2021.3114869,,19,M,
10.1109/tvcg.2021.3114869,,20,M,
10.1109/tvcg.2021.3114869,,21,L,
10.1109/tvcg.2021.3114868,Jessica Magallanes,1,F,"Department of Computer Science, University of Sheffield, UK"
10.1109/tvcg.2021.3114868,Tony Stone,2,M,"Centre for Urgent and Emergency Care Research, University of Sheffield, UK"
10.1109/tvcg.2021.3114868,Paul D. Morris,3,M,"Department of Infection, Immunity and Cardiovascular Disease, University of Sheffield, UK"
10.1109/tvcg.2021.3114868,Suzanne Mason,4,M,"Centre for Urgent and Emergency Care Research, University of Sheffield, UK"
10.1109/tvcg.2021.3114868,Steven Wood,5,M,"Sheffield Teaching Hospitals NHS Foundation Trust, UK"
10.1109/tvcg.2021.3114868,Maria-Cruz Villa-Uriol,6,M,"Department of Computer Science, University of Sheffield, UK"
10.1109/tvcg.2021.3114868,,7,M,
10.1109/tvcg.2021.3114868,,8,M,
10.1109/tvcg.2021.3114868,,9,M,
10.1109/tvcg.2021.3114868,,10,M,
10.1109/tvcg.2021.3114868,,11,M,
10.1109/tvcg.2021.3114868,,12,M,
10.1109/tvcg.2021.3114868,,13,M,
10.1109/tvcg.2021.3114868,,14,M,
10.1109/tvcg.2021.3114868,,15,M,
10.1109/tvcg.2021.3114868,,16,M,
10.1109/tvcg.2021.3114868,,17,M,
10.1109/tvcg.2021.3114868,,18,M,
10.1109/tvcg.2021.3114868,,19,M,
10.1109/tvcg.2021.3114868,,20,M,
10.1109/tvcg.2021.3114868,,21,L,
10.1109/tvcg.2021.3114845,Hendrik Strobelt,1,F,"IBM Research & MIT-IBM Watson AI Lab, Cambridge, Massachusetts, United States"
10.1109/tvcg.2021.3114845,Jambay Kinley,2,M,"Cornell University, New York, New York, United States"
10.1109/tvcg.2021.3114845,Robert Krüger,3,M,"Visual Computing Group, Harvard University, Cambridge, Massachusetts, United States"
10.1109/tvcg.2021.3114845,Johanna Beyer,4,M,"Visual Computing Group, Harvard University, Cambridge, Massachusetts, United States"
10.1109/tvcg.2021.3114845,Hanspeter Pfister,5,M,"Visual Computing Group, Harvard University, Cambridge, Massachusetts, United States"
10.1109/tvcg.2021.3114845,Alexander M. Rush,6,M,"Cornell University, New York, New York, United States"
10.1109/tvcg.2021.3114845,,7,M,
10.1109/tvcg.2021.3114845,,8,M,
10.1109/tvcg.2021.3114845,,9,M,
10.1109/tvcg.2021.3114845,,10,M,
10.1109/tvcg.2021.3114845,,11,M,
10.1109/tvcg.2021.3114845,,12,M,
10.1109/tvcg.2021.3114845,,13,M,
10.1109/tvcg.2021.3114845,,14,M,
10.1109/tvcg.2021.3114845,,15,M,
10.1109/tvcg.2021.3114845,,16,M,
10.1109/tvcg.2021.3114845,,17,M,
10.1109/tvcg.2021.3114845,,18,M,
10.1109/tvcg.2021.3114845,,19,M,
10.1109/tvcg.2021.3114845,,20,M,
10.1109/tvcg.2021.3114845,,21,L,
10.1109/tvcg.2021.3114834,Rebecca Kehlbeck,1,F,"University of Konstanz, Germany"
10.1109/tvcg.2021.3114834,Jochen Görtler,2,M,"University of Konstanz, Germany"
10.1109/tvcg.2021.3114834,Yunhai Wang,3,M,"Shandong University, China"
10.1109/tvcg.2021.3114834,Oliver Deussen,4,M,"University of Konstanz, Germany"
10.1109/tvcg.2021.3114834,,5,M,
10.1109/tvcg.2021.3114834,,6,M,
10.1109/tvcg.2021.3114834,,7,M,
10.1109/tvcg.2021.3114834,,8,M,
10.1109/tvcg.2021.3114834,,9,M,
10.1109/tvcg.2021.3114834,,10,M,
10.1109/tvcg.2021.3114834,,11,M,
10.1109/tvcg.2021.3114834,,12,M,
10.1109/tvcg.2021.3114834,,13,M,
10.1109/tvcg.2021.3114834,,14,M,
10.1109/tvcg.2021.3114834,,15,M,
10.1109/tvcg.2021.3114834,,16,M,
10.1109/tvcg.2021.3114834,,17,M,
10.1109/tvcg.2021.3114834,,18,M,
10.1109/tvcg.2021.3114834,,19,M,
10.1109/tvcg.2021.3114834,,20,M,
10.1109/tvcg.2021.3114834,,21,L,
10.1109/tvcg.2021.3114817,Mark van de Ruit,1,F,"Delft University of Technology, Netherlands"
10.1109/tvcg.2021.3114817,Markus Billeter,2,M,"University of Leeds, England"
10.1109/tvcg.2021.3114817,Elmar Eisemann,3,M,"Delft University of Technology, Netherlands"
10.1109/tvcg.2021.3114817,,4,M,
10.1109/tvcg.2021.3114817,,5,M,
10.1109/tvcg.2021.3114817,,6,M,
10.1109/tvcg.2021.3114817,,7,M,
10.1109/tvcg.2021.3114817,,8,M,
10.1109/tvcg.2021.3114817,,9,M,
10.1109/tvcg.2021.3114817,,10,M,
10.1109/tvcg.2021.3114817,,11,M,
10.1109/tvcg.2021.3114817,,12,M,
10.1109/tvcg.2021.3114817,,13,M,
10.1109/tvcg.2021.3114817,,14,M,
10.1109/tvcg.2021.3114817,,15,M,
10.1109/tvcg.2021.3114817,,16,M,
10.1109/tvcg.2021.3114817,,17,M,
10.1109/tvcg.2021.3114817,,18,M,
10.1109/tvcg.2021.3114817,,19,M,
10.1109/tvcg.2021.3114817,,20,M,
10.1109/tvcg.2021.3114817,,21,L,
10.1109/tvcg.2021.3114789,Kevin T. Maher,1,F,"Institute of Software, Chinese Academy of Sciences, Tsinghua University, China"
10.1109/tvcg.2021.3114789,Ze-Yuan Huang,2,M,"State Key Laboratory of Computer Science, Beijing Key Lab of Human-Computer Interaction, Institute of Software, Chinese Academy of Sciences, University of Chinese Academy of Sciences, China"
10.1109/tvcg.2021.3114789,Jian-Cheng Song,3,M,"State Key Laboratory of Computer Science, Beijing Key Lab of Human-Computer Interaction, Institute of Software, Chinese Academy of Sciences, University of Chinese Academy of Sciences, China"
10.1109/tvcg.2021.3114789,Xiaoming Deng 0001,4,M,"State Key Laboratory of Computer Science, Beijing Key Lab of Human-Computer Interaction, Institute of Software, Chinese Academy of Sciences, University of Chinese Academy of Sciences, China"
10.1109/tvcg.2021.3114789,Yu-Kun Lai,5,M,"Cardiff University, United Kingdom"
10.1109/tvcg.2021.3114789,Cuixia Ma,6,M,"State Key Laboratory of Computer Science, Beijing Key Lab of Human-Computer Interaction, Institute of Software, Chinese Academy of Sciences, University of Chinese Academy of Sciences, China"
10.1109/tvcg.2021.3114789,Hao Wang 0005,7,M,"State Key Laboratory of Computer Science, Beijing Key Lab of Human-Computer Interaction, Institute of Software, Chinese Academy of Sciences, University of Chinese Academy of Sciences, China"
10.1109/tvcg.2021.3114789,Yong-Jin Liu 0001,8,M,"Tsinghua University, China"
10.1109/tvcg.2021.3114789,Hongan Wang,9,M,"Alibaba Group, China"
10.1109/tvcg.2021.3114789,,10,M,
10.1109/tvcg.2021.3114789,,11,M,
10.1109/tvcg.2021.3114789,,12,M,
10.1109/tvcg.2021.3114789,,13,M,
10.1109/tvcg.2021.3114789,,14,M,
10.1109/tvcg.2021.3114789,,15,M,
10.1109/tvcg.2021.3114789,,16,M,
10.1109/tvcg.2021.3114789,,17,M,
10.1109/tvcg.2021.3114789,,18,M,
10.1109/tvcg.2021.3114789,,19,M,
10.1109/tvcg.2021.3114789,,20,M,
10.1109/tvcg.2021.3114789,,21,L,
10.1109/tvcg.2021.3114773,Nathan van Beusekom,1,F,"TU Eindhoven, the Netherlands"
10.1109/tvcg.2021.3114773,Wouter Meulemans,2,M,"TU Eindhoven, the Netherlands"
10.1109/tvcg.2021.3114773,Bettina Speckmann,3,M,"TU Eindhoven, the Netherlands"
10.1109/tvcg.2021.3114773,,4,M,
10.1109/tvcg.2021.3114773,,5,M,
10.1109/tvcg.2021.3114773,,6,M,
10.1109/tvcg.2021.3114773,,7,M,
10.1109/tvcg.2021.3114773,,8,M,
10.1109/tvcg.2021.3114773,,9,M,
10.1109/tvcg.2021.3114773,,10,M,
10.1109/tvcg.2021.3114773,,11,M,
10.1109/tvcg.2021.3114773,,12,M,
10.1109/tvcg.2021.3114773,,13,M,
10.1109/tvcg.2021.3114773,,14,M,
10.1109/tvcg.2021.3114773,,15,M,
10.1109/tvcg.2021.3114773,,16,M,
10.1109/tvcg.2021.3114773,,17,M,
10.1109/tvcg.2021.3114773,,18,M,
10.1109/tvcg.2021.3114773,,19,M,
10.1109/tvcg.2021.3114773,,20,M,
10.1109/tvcg.2021.3114773,,21,L,
10.1109/tvcg.2021.3114866,Tom Horak,1,F,"Interactive Media Lab at Technische Universität Dresden, Germany"
10.1109/tvcg.2021.3114866,Norine Coenen,2,M,"Reactive Systems Group at CISPA Helmholtz Center for Information Security, Germany"
10.1109/tvcg.2021.3114866,Niklas Metzger 0001,3,M,"Reactive Systems Group at CISPA Helmholtz Center for Information Security, Germany"
10.1109/tvcg.2021.3114866,Christopher Hahn,4,M,"Reactive Systems Group at CISPA Helmholtz Center for Information Security, Germany"
10.1109/tvcg.2021.3114866,Tamara Flemisch,5,M,"Interactive Media Lab at Technische Universität Dresden, Germany"
10.1109/tvcg.2021.3114866,Julián Méndez 0001,6,M,"Interactive Media Lab at Technische Universität Dresden, Germany"
10.1109/tvcg.2021.3114866,Dennis Dimov,7,M,"Interactive Media Lab at Technische Universität Dresden, Germany"
10.1109/tvcg.2021.3114866,Bernd Finkbeiner,8,M,"Reactive Systems Group at CISPA Helmholtz Center for Information Security, Germany"
10.1109/tvcg.2021.3114866,Raimund Dachselt,9,M,"Interactive Media Lab, the Centre for Tactile Internet (CeTI), and the Cluster of Excellence Physics of Life (PoL) at Technische Universität Dresden, Germany"
10.1109/tvcg.2021.3114866,,10,M,
10.1109/tvcg.2021.3114866,,11,M,
10.1109/tvcg.2021.3114866,,12,M,
10.1109/tvcg.2021.3114866,,13,M,
10.1109/tvcg.2021.3114866,,14,M,
10.1109/tvcg.2021.3114866,,15,M,
10.1109/tvcg.2021.3114866,,16,M,
10.1109/tvcg.2021.3114866,,17,M,
10.1109/tvcg.2021.3114866,,18,M,
10.1109/tvcg.2021.3114866,,19,M,
10.1109/tvcg.2021.3114866,,20,M,
10.1109/tvcg.2021.3114866,,21,L,
10.1109/tvcg.2021.3114860,Yngve Sekse Kristiansen,1,F,"Department of Informatics, University of Bergen, Norway"
10.1109/tvcg.2021.3114860,Laura A. Garrison,2,M,"Department of Informatics, University of Bergen, Norway"
10.1109/tvcg.2021.3114860,Stefan Bruckner,3,M,"Department of Informatics, University of Bergen, Norway"
10.1109/tvcg.2021.3114860,,4,M,
10.1109/tvcg.2021.3114860,,5,M,
10.1109/tvcg.2021.3114860,,6,M,
10.1109/tvcg.2021.3114860,,7,M,
10.1109/tvcg.2021.3114860,,8,M,
10.1109/tvcg.2021.3114860,,9,M,
10.1109/tvcg.2021.3114860,,10,M,
10.1109/tvcg.2021.3114860,,11,M,
10.1109/tvcg.2021.3114860,,12,M,
10.1109/tvcg.2021.3114860,,13,M,
10.1109/tvcg.2021.3114860,,14,M,
10.1109/tvcg.2021.3114860,,15,M,
10.1109/tvcg.2021.3114860,,16,M,
10.1109/tvcg.2021.3114860,,17,M,
10.1109/tvcg.2021.3114860,,18,M,
10.1109/tvcg.2021.3114860,,19,M,
10.1109/tvcg.2021.3114860,,20,M,
10.1109/tvcg.2021.3114860,,21,L,
10.1109/tvcg.2021.3114766,Devin Lange,1,F,"University of Utah, USA"
10.1109/tvcg.2021.3114766,Eddie Polanco,2,M,"University of Utah, USA"
10.1109/tvcg.2021.3114766,Robert Judson-Torres,3,M,"University of Utah, USA"
10.1109/tvcg.2021.3114766,Thomas Zangle,4,M,"University of Utah, USA"
10.1109/tvcg.2021.3114766,Alexander Lex,5,M,"University of Utah, USA"
10.1109/tvcg.2021.3114766,,6,M,
10.1109/tvcg.2021.3114766,,7,M,
10.1109/tvcg.2021.3114766,,8,M,
10.1109/tvcg.2021.3114766,,9,M,
10.1109/tvcg.2021.3114766,,10,M,
10.1109/tvcg.2021.3114766,,11,M,
10.1109/tvcg.2021.3114766,,12,M,
10.1109/tvcg.2021.3114766,,13,M,
10.1109/tvcg.2021.3114766,,14,M,
10.1109/tvcg.2021.3114766,,15,M,
10.1109/tvcg.2021.3114766,,16,M,
10.1109/tvcg.2021.3114766,,17,M,
10.1109/tvcg.2021.3114766,,18,M,
10.1109/tvcg.2021.3114766,,19,M,
10.1109/tvcg.2021.3114766,,20,M,
10.1109/tvcg.2021.3114766,,21,L,
10.1109/tvcg.2021.3114692,Ryan Wesslen,1,F,"UNC-Charlotte, United States"
10.1109/tvcg.2021.3114692,Alireza Karduni,2,M,"UNC-Charlotte, United States"
10.1109/tvcg.2021.3114692,Douglas Markant,3,M,"UNC-Charlotte, United States"
10.1109/tvcg.2021.3114692,Wenwen Dou,4,M,"UNC-Charlotte, United States"
10.1109/tvcg.2021.3114692,,5,M,
10.1109/tvcg.2021.3114692,,6,M,
10.1109/tvcg.2021.3114692,,7,M,
10.1109/tvcg.2021.3114692,,8,M,
10.1109/tvcg.2021.3114692,,9,M,
10.1109/tvcg.2021.3114692,,10,M,
10.1109/tvcg.2021.3114692,,11,M,
10.1109/tvcg.2021.3114692,,12,M,
10.1109/tvcg.2021.3114692,,13,M,
10.1109/tvcg.2021.3114692,,14,M,
10.1109/tvcg.2021.3114692,,15,M,
10.1109/tvcg.2021.3114692,,16,M,
10.1109/tvcg.2021.3114692,,17,M,
10.1109/tvcg.2021.3114692,,18,M,
10.1109/tvcg.2021.3114692,,19,M,
10.1109/tvcg.2021.3114692,,20,M,
10.1109/tvcg.2021.3114692,,21,L,
10.1109/tvcg.2021.3114880,Xin Chen 0075,1,F,"Shandong University, China"
10.1109/tvcg.2021.3114880,Jian Zhang 0070,2,M,"CNIC, CAS, China"
10.1109/tvcg.2021.3114880,Chi-Wing Fu,3,M,"Dept. of Computer Science and Engineering, The Chinese University of Hong Kong, Hong Kong, China"
10.1109/tvcg.2021.3114880,Jean-Daniel Fekete,4,M,"University Paris-Saclay, CNRS, Inria, LISN, France"
10.1109/tvcg.2021.3114880,Yunhai Wang,5,M,"Shandong University, China"
10.1109/tvcg.2021.3114880,,6,M,
10.1109/tvcg.2021.3114880,,7,M,
10.1109/tvcg.2021.3114880,,8,M,
10.1109/tvcg.2021.3114880,,9,M,
10.1109/tvcg.2021.3114880,,10,M,
10.1109/tvcg.2021.3114880,,11,M,
10.1109/tvcg.2021.3114880,,12,M,
10.1109/tvcg.2021.3114880,,13,M,
10.1109/tvcg.2021.3114880,,14,M,
10.1109/tvcg.2021.3114880,,15,M,
10.1109/tvcg.2021.3114880,,16,M,
10.1109/tvcg.2021.3114880,,17,M,
10.1109/tvcg.2021.3114880,,18,M,
10.1109/tvcg.2021.3114880,,19,M,
10.1109/tvcg.2021.3114880,,20,M,
10.1109/tvcg.2021.3114880,,21,L,
10.1109/tvcg.2021.3114798,Jimmy Moore,1,F,"School of Computing at the Univeristy of Utah, United States"
10.1109/tvcg.2021.3114798,Pascal Goffin,2,M,"Asvito Digital AG., Switzerland"
10.1109/tvcg.2021.3114798,Jason Wiese,3,M,"School of Computing at the Univeristy of Utah, United States"
10.1109/tvcg.2021.3114798,Miriah Meyer,4,M,"Department of Science and Technology at Linköping University, School of Computing at the University of Utah, United States"
10.1109/tvcg.2021.3114798,,5,M,
10.1109/tvcg.2021.3114798,,6,M,
10.1109/tvcg.2021.3114798,,7,M,
10.1109/tvcg.2021.3114798,,8,M,
10.1109/tvcg.2021.3114798,,9,M,
10.1109/tvcg.2021.3114798,,10,M,
10.1109/tvcg.2021.3114798,,11,M,
10.1109/tvcg.2021.3114798,,12,M,
10.1109/tvcg.2021.3114798,,13,M,
10.1109/tvcg.2021.3114798,,14,M,
10.1109/tvcg.2021.3114798,,15,M,
10.1109/tvcg.2021.3114798,,16,M,
10.1109/tvcg.2021.3114798,,17,M,
10.1109/tvcg.2021.3114798,,18,M,
10.1109/tvcg.2021.3114798,,19,M,
10.1109/tvcg.2021.3114798,,20,M,
10.1109/tvcg.2021.3114798,,21,L,
10.1109/tvcg.2021.3114792,Matthew Brehmer,1,F,"Tableau Research, Canada"
10.1109/tvcg.2021.3114792,Robert Kosara,2,M,"Tableau Research, Canada"
10.1109/tvcg.2021.3114792,Carmen Hull,3,M,"University of Calgary, Canada"
10.1109/tvcg.2021.3114792,,4,M,
10.1109/tvcg.2021.3114792,,5,M,
10.1109/tvcg.2021.3114792,,6,M,
10.1109/tvcg.2021.3114792,,7,M,
10.1109/tvcg.2021.3114792,,8,M,
10.1109/tvcg.2021.3114792,,9,M,
10.1109/tvcg.2021.3114792,,10,M,
10.1109/tvcg.2021.3114792,,11,M,
10.1109/tvcg.2021.3114792,,12,M,
10.1109/tvcg.2021.3114792,,13,M,
10.1109/tvcg.2021.3114792,,14,M,
10.1109/tvcg.2021.3114792,,15,M,
10.1109/tvcg.2021.3114792,,16,M,
10.1109/tvcg.2021.3114792,,17,M,
10.1109/tvcg.2021.3114792,,18,M,
10.1109/tvcg.2021.3114792,,19,M,
10.1109/tvcg.2021.3114792,,20,M,
10.1109/tvcg.2021.3114792,,21,L,
10.1109/tvcg.2021.3114812,Jiansu Pu,1,F,"VisBig Lab, School of Computer Science and Engineering, University of Electronic Science and Technology, China"
10.1109/tvcg.2021.3114812,Hui Shao,2,M,"VisBig Lab, School of Computer Science and Engineering, University of Electronic Science and Technology, China"
10.1109/tvcg.2021.3114812,Boyang Gao,3,M,"VisBig Lab, School of Computer Science and Engineering, University of Electronic Science and Technology, China"
10.1109/tvcg.2021.3114812,Zhengguo Zhu,4,M,"VisBig Lab, School of Computer Science and Engineering, University of Electronic Science and Technology, China"
10.1109/tvcg.2021.3114812,Yanlin Zhu,5,M,"Shenzhen Clean Energy Research Institute, China"
10.1109/tvcg.2021.3114812,Yunbo Rao,6,M,"VisBig Lab, School of Computer Science and Engineering, University of Electronic Science and Technology, China"
10.1109/tvcg.2021.3114812,Yong Xiang,7,M,"VisBig Lab, School of Computer Science and Engineering, University of Electronic Science and Technology, China"
10.1109/tvcg.2021.3114812,,8,M,
10.1109/tvcg.2021.3114812,,9,M,
10.1109/tvcg.2021.3114812,,10,M,
10.1109/tvcg.2021.3114812,,11,M,
10.1109/tvcg.2021.3114812,,12,M,
10.1109/tvcg.2021.3114812,,13,M,
10.1109/tvcg.2021.3114812,,14,M,
10.1109/tvcg.2021.3114812,,15,M,
10.1109/tvcg.2021.3114812,,16,M,
10.1109/tvcg.2021.3114812,,17,M,
10.1109/tvcg.2021.3114812,,18,M,
10.1109/tvcg.2021.3114812,,19,M,
10.1109/tvcg.2021.3114812,,20,M,
10.1109/tvcg.2021.3114812,,21,L,
10.1109/tvcg.2021.3114788,Mohamed Ibrahim 0006,1,F,"King Abdullah University of Science and Technology (KAUST), Visual Computing Center, Thuwal, Saudi Arabia"
10.1109/tvcg.2021.3114788,Peter Rautek,2,M,"King Abdullah University of Science and Technology (KAUST), Visual Computing Center, Thuwal, Saudi Arabia"
10.1109/tvcg.2021.3114788,Guido Reina,3,M,"Visualization Research Center (VISUS), University of Stuttgart, Germany"
10.1109/tvcg.2021.3114788,Marco Agus,4,M,"College of Science and Engineering, Hamad Bin Khalifa University, Qatar Foundation, Doha, Qatar"
10.1109/tvcg.2021.3114788,Markus Hadwiger,5,M,"King Abdullah University of Science and Technology (KAUST), Visual Computing Center, Thuwal, Saudi Arabia"
10.1109/tvcg.2021.3114788,,6,M,
10.1109/tvcg.2021.3114788,,7,M,
10.1109/tvcg.2021.3114788,,8,M,
10.1109/tvcg.2021.3114788,,9,M,
10.1109/tvcg.2021.3114788,,10,M,
10.1109/tvcg.2021.3114788,,11,M,
10.1109/tvcg.2021.3114788,,12,M,
10.1109/tvcg.2021.3114788,,13,M,
10.1109/tvcg.2021.3114788,,14,M,
10.1109/tvcg.2021.3114788,,15,M,
10.1109/tvcg.2021.3114788,,16,M,
10.1109/tvcg.2021.3114788,,17,M,
10.1109/tvcg.2021.3114788,,18,M,
10.1109/tvcg.2021.3114788,,19,M,
10.1109/tvcg.2021.3114788,,20,M,
10.1109/tvcg.2021.3114788,,21,L,
10.1109/tvcg.2021.3115565,Xingdi Zhang,1,F,"King Abdullah University of Science and Technology (KAUST), Visual Computing Center, Thuwal, Saudi Arabia"
10.1109/tvcg.2021.3115565,Markus Hadwiger,2,M,"King Abdullah University of Science and Technology (KAUST), Visual Computing Center, Thuwal, Saudi Arabia"
10.1109/tvcg.2021.3115565,Thomas Theußl,3,M,"King Abdullah University of Science and Technology (KAUST), Core Labs, Thuwal, Saudi Arabia"
10.1109/tvcg.2021.3115565,Peter Rautek,4,M,"King Abdullah University of Science and Technology (KAUST), Visual Computing Center, Thuwal, Saudi Arabia"
10.1109/tvcg.2021.3115565,,5,M,
10.1109/tvcg.2021.3115565,,6,M,
10.1109/tvcg.2021.3115565,,7,M,
10.1109/tvcg.2021.3115565,,8,M,
10.1109/tvcg.2021.3115565,,9,M,
10.1109/tvcg.2021.3115565,,10,M,
10.1109/tvcg.2021.3115565,,11,M,
10.1109/tvcg.2021.3115565,,12,M,
10.1109/tvcg.2021.3115565,,13,M,
10.1109/tvcg.2021.3115565,,14,M,
10.1109/tvcg.2021.3115565,,15,M,
10.1109/tvcg.2021.3115565,,16,M,
10.1109/tvcg.2021.3115565,,17,M,
10.1109/tvcg.2021.3115565,,18,M,
10.1109/tvcg.2021.3115565,,19,M,
10.1109/tvcg.2021.3115565,,20,M,
10.1109/tvcg.2021.3115565,,21,L,
10.1109/tvcg.2021.3114818,Jonathan C. Roberts,1,F,"Bangor University, United Kingdom"
10.1109/tvcg.2021.3114818,Peter W. S. Butcher,2,M,"Bangor University, United Kingdom"
10.1109/tvcg.2021.3114818,Ann Sherlock,3,M,"Bangor University, United Kingdom"
10.1109/tvcg.2021.3114818,Sarah Nason,4,M,"Bangor University, United Kingdom"
10.1109/tvcg.2021.3114818,,5,M,
10.1109/tvcg.2021.3114818,,6,M,
10.1109/tvcg.2021.3114818,,7,M,
10.1109/tvcg.2021.3114818,,8,M,
10.1109/tvcg.2021.3114818,,9,M,
10.1109/tvcg.2021.3114818,,10,M,
10.1109/tvcg.2021.3114818,,11,M,
10.1109/tvcg.2021.3114818,,12,M,
10.1109/tvcg.2021.3114818,,13,M,
10.1109/tvcg.2021.3114818,,14,M,
10.1109/tvcg.2021.3114818,,15,M,
10.1109/tvcg.2021.3114818,,16,M,
10.1109/tvcg.2021.3114818,,17,M,
10.1109/tvcg.2021.3114818,,18,M,
10.1109/tvcg.2021.3114818,,19,M,
10.1109/tvcg.2021.3114818,,20,M,
10.1109/tvcg.2021.3114818,,21,L,
10.1109/tvcg.2021.3114796,Yifan Wu,1,F,"University of California, Berkeley, United States"
10.1109/tvcg.2021.3114796,Remco Chang,2,M,"Tufts University, United States"
10.1109/tvcg.2021.3114796,Joseph M. Hellerstein,3,M,"University of California, Berkeley, United States"
10.1109/tvcg.2021.3114796,Arvind Satyanarayan,4,M,"MIT CSAIL, United States"
10.1109/tvcg.2021.3114796,Eugene Wu 0002,5,M,"Columbia University, United States"
10.1109/tvcg.2021.3114796,,6,M,
