,DOI,Year,Conference,PaperType,Author
2780,10.1109/TVCG.2016.2598544,2016,VAST,J,Joon-Yong Lee
2780,10.1109/TVCG.2016.2598544,2016,VAST,J,Ryan Wilson
2780,10.1109/TVCG.2016.2598544,2016,VAST,J,Robert A. Lafrance
2780,10.1109/TVCG.2016.2598544,2016,VAST,J,Nick Cramer
2780,10.1109/TVCG.2016.2598544,2016,VAST,J,Kristin A. Cook
2780,10.1109/TVCG.2016.2598544,2016,VAST,J,Samuel H. Payne
2781,10.1109/TVCG.2016.2598545,2016,VAST,J,Sarah Goodwin
2781,10.1109/TVCG.2016.2598545,2016,VAST,J,Christopher Mears
2781,10.1109/TVCG.2016.2598545,2016,VAST,J,Tim Dwyer
2781,10.1109/TVCG.2016.2598545,2016,VAST,J,Maria Garcia de la Banda
2781,10.1109/TVCG.2016.2598545,2016,VAST,J,Guido Tack
2781,10.1109/TVCG.2016.2598545,2016,VAST,J,Mark Wallace 0001
2782,10.1109/TVCG.2016.2598585,2016,SciVis,J,Fábio Miranda
2782,10.1109/TVCG.2016.2598585,2016,SciVis,J,Harish Doraiswamy
2782,10.1109/TVCG.2016.2598585,2016,SciVis,J,Marcos Lage
2782,10.1109/TVCG.2016.2598585,2016,SciVis,J,Kai Zhao
2782,10.1109/TVCG.2016.2598585,2016,SciVis,J,Bruno Gonçalves
2782,10.1109/TVCG.2016.2598585,2016,SciVis,J,Luc Wilson
2782,10.1109/TVCG.2016.2598585,2016,SciVis,J,Mondrian Hsieh
2782,10.1109/TVCG.2016.2598585,2016,SciVis,J,Cláudio T. Silva
2783,10.1109/TVCG.2016.2598586,2016,InfoVis,J,Mona Hosseinkhani Loorak
2783,10.1109/TVCG.2016.2598586,2016,InfoVis,J,Charles Perin
2783,10.1109/TVCG.2016.2598586,2016,InfoVis,J,Christopher Collins 0001
2783,10.1109/TVCG.2016.2598586,2016,InfoVis,J,Sheelagh Carpendale
2784,10.1109/TVCG.2016.2598587,2016,InfoVis,J,Kasper Dinkla
2784,10.1109/TVCG.2016.2598587,2016,InfoVis,J,Hendrik Strobelt
2784,10.1109/TVCG.2016.2598587,2016,InfoVis,J,Bryan Genest
2784,10.1109/TVCG.2016.2598587,2016,InfoVis,J,Stephan Reiling
2784,10.1109/TVCG.2016.2598587,2016,InfoVis,J,Mark Borowsky
2784,10.1109/TVCG.2016.2598587,2016,InfoVis,J,Hanspeter Pfister
2785,10.1109/TVCG.2016.2598588,2016,InfoVis,J,Anzu Hakone
2785,10.1109/TVCG.2016.2598588,2016,InfoVis,J,Lane Harrison
2785,10.1109/TVCG.2016.2598588,2016,InfoVis,J,Alvitta Ottley
2785,10.1109/TVCG.2016.2598588,2016,InfoVis,J,Nathan Winters
2785,10.1109/TVCG.2016.2598588,2016,InfoVis,J,Caitlin Gutheil
2785,10.1109/TVCG.2016.2598588,2016,InfoVis,J,Paul K. J. Han
2785,10.1109/TVCG.2016.2598588,2016,InfoVis,J,Remco Chang
2786,10.1109/TVCG.2016.2598589,2016,InfoVis,J,Stephan Pajer
2786,10.1109/TVCG.2016.2598589,2016,InfoVis,J,Marc Streit
2786,10.1109/TVCG.2016.2598589,2016,InfoVis,J,Thomas Torsney-Weir
2786,10.1109/TVCG.2016.2598589,2016,InfoVis,J,Florian Spechtenhauser
2786,10.1109/TVCG.2016.2598589,2016,InfoVis,J,Torsten Möller
2786,10.1109/TVCG.2016.2598589,2016,InfoVis,J,Harald Piringer
2787,10.1109/TVCG.2016.2598590,2016,InfoVis,J,Mengdie Hu
2787,10.1109/TVCG.2016.2598590,2016,InfoVis,J,Krist Wongsuphasawat
2787,10.1109/TVCG.2016.2598590,2016,InfoVis,J,John T. Stasko
2788,10.1109/TVCG.2016.2598591,2016,InfoVis,J,Rafael Veras
2788,10.1109/TVCG.2016.2598591,2016,InfoVis,J,Christopher Collins 0001
2789,10.1109/TVCG.2016.2598592,2016,InfoVis,J,Clemens Arbesser
2789,10.1109/TVCG.2016.2598592,2016,InfoVis,J,Florian Spechtenhauser
2789,10.1109/TVCG.2016.2598592,2016,InfoVis,J,Thomas Mühlbacher
2789,10.1109/TVCG.2016.2598592,2016,InfoVis,J,Harald Piringer
2790,10.1109/TVCG.2016.2598594,2016,InfoVis,J,Evanthia Dimara
2790,10.1109/TVCG.2016.2598594,2016,InfoVis,J,Anastasia Bezerianos
2790,10.1109/TVCG.2016.2598594,2016,InfoVis,J,Pierre Dragicevic
2791,10.1109/TVCG.2016.2598602,2016,SciVis,J,Andreas J. Lind
2791,10.1109/TVCG.2016.2598602,2016,SciVis,J,Stefan Bruckner
2792,10.1109/TVCG.2016.2598603,2016,SciVis,J,Kai Lawonn
2792,10.1109/TVCG.2016.2598603,2016,SciVis,J,Erik Trostmann
2792,10.1109/TVCG.2016.2598603,2016,SciVis,J,Bernhard Preim
2792,10.1109/TVCG.2016.2598603,2016,SciVis,J,Klaus Hildebrandt
2793,10.1109/TVCG.2016.2598604,2016,SciVis,J,Soumya Dutta
2793,10.1109/TVCG.2016.2598604,2016,SciVis,J,Chun-Ming Chen
2793,10.1109/TVCG.2016.2598604,2016,SciVis,J,Gregory Heinlein
2793,10.1109/TVCG.2016.2598604,2016,SciVis,J,Han-Wei Shen
2793,10.1109/TVCG.2016.2598604,2016,SciVis,J,Jen-Ping Chen
2794,10.1109/TVCG.2016.2598608,2016,InfoVis,J,Wesley Willett
2794,10.1109/TVCG.2016.2598608,2016,InfoVis,J,Yvonne Jansen
2794,10.1109/TVCG.2016.2598608,2016,InfoVis,J,Pierre Dragicevic
2795,10.1109/TVCG.2016.2598609,2016,InfoVis,J,Alex Bigelow
2795,10.1109/TVCG.2016.2598609,2016,InfoVis,J,Steven Mark Drucker
2795,10.1109/TVCG.2016.2598609,2016,InfoVis,J,Danyel Fisher
2795,10.1109/TVCG.2016.2598609,2016,InfoVis,J,Miriah D. Meyer
2796,10.1109/TVCG.2016.2598618,2016,InfoVis,J,Michael Correll
2796,10.1109/TVCG.2016.2598618,2016,InfoVis,J,Jeffrey Heer
2797,10.1109/TVCG.2016.2598619,2016,InfoVis,J,Arthur van Goethem
2797,10.1109/TVCG.2016.2598619,2016,InfoVis,J,Frank Staals
2797,10.1109/TVCG.2016.2598619,2016,InfoVis,J,Maarten Löffler
2797,10.1109/TVCG.2016.2598619,2016,InfoVis,J,Jason Dykes
2797,10.1109/TVCG.2016.2598619,2016,InfoVis,J,Bettina Speckmann
2798,10.1109/TVCG.2016.2598620,2016,InfoVis,J,Nam Wook Kim
2798,10.1109/TVCG.2016.2598620,2016,InfoVis,J,Eston Schweickart
2798,10.1109/TVCG.2016.2598620,2016,InfoVis,J,Zhicheng Liu
2798,10.1109/TVCG.2016.2598620,2016,InfoVis,J,Mira Dontcheva
2798,10.1109/TVCG.2016.2598620,2016,InfoVis,J,Wilmot Li
2798,10.1109/TVCG.2016.2598620,2016,InfoVis,J,Jovan Popovic
2798,10.1109/TVCG.2016.2598620,2016,InfoVis,J,Hanspeter Pfister
2799,10.1109/TVCG.2016.2598624,2016,InfoVis,J,Cícero A. L. Pahins
2799,10.1109/TVCG.2016.2598624,2016,InfoVis,J,Sean A. Stephens
2799,10.1109/TVCG.2016.2598624,2016,InfoVis,J,Carlos Scheidegger
2799,10.1109/TVCG.2016.2598624,2016,InfoVis,J,João Luiz Dihl Comba
2800,10.1109/TVCG.2016.2598647,2016,InfoVis,J,Fereshteh Amini
2800,10.1109/TVCG.2016.2598647,2016,InfoVis,J,Nathalie Henry Riche
2800,10.1109/TVCG.2016.2598647,2016,InfoVis,J,Bongshin Lee
2800,10.1109/TVCG.2016.2598647,2016,InfoVis,J,Andrés Monroy-Hernández
2800,10.1109/TVCG.2016.2598647,2016,InfoVis,J,Pourang Irani
2801,10.1109/TVCG.2016.2598664,2016,VAST,J,Panpan Xu
2801,10.1109/TVCG.2016.2598664,2016,VAST,J,Honghui Mei
2801,10.1109/TVCG.2016.2598664,2016,VAST,J,Liu Ren
2801,10.1109/TVCG.2016.2598664,2016,VAST,J,Wei Chen 0001
2802,10.1109/TVCG.2016.2598667,2016,InfoVis,J,Matthew Berger
2802,10.1109/TVCG.2016.2598667,2016,InfoVis,J,Katherine McDonough
2802,10.1109/TVCG.2016.2598667,2016,InfoVis,J,Lee M. Seversky
2803,10.1109/TVCG.2016.2598694,2016,InfoVis,J,Zhe Wang
2803,10.1109/TVCG.2016.2598694,2016,InfoVis,J,Nivan Ferreira
2803,10.1109/TVCG.2016.2598694,2016,InfoVis,J,Youhao Wei
2803,10.1109/TVCG.2016.2598694,2016,InfoVis,J,Aarthy Sankari Bhaskar
2803,10.1109/TVCG.2016.2598694,2016,InfoVis,J,Carlos Scheidegger
2804,10.1109/TVCG.2016.2598695,2016,VAST,J,Kuno Kurzhals
2804,10.1109/TVCG.2016.2598695,2016,VAST,J,Marcel Hlawatsch
2804,10.1109/TVCG.2016.2598695,2016,VAST,J,Christof Seeger
2804,10.1109/TVCG.2016.2598695,2016,VAST,J,Daniel Weiskopf
2805,10.1109/TVCG.2016.2598789,2016,SciVis,J,Chris Bryan
2805,10.1109/TVCG.2016.2598789,2016,SciVis,J,Gregory Guterman
2805,10.1109/TVCG.2016.2598789,2016,SciVis,J,Kwan-Liu Ma
2805,10.1109/TVCG.2016.2598789,2016,SciVis,J,Harris A. Lewin
2805,10.1109/TVCG.2016.2598789,2016,SciVis,J,Denis M. Larkin
2805,10.1109/TVCG.2016.2598789,2016,SciVis,J,Jaebum Kim
2805,10.1109/TVCG.2016.2598789,2016,SciVis,J,Jian Ma 0004
2805,10.1109/TVCG.2016.2598789,2016,SciVis,J,Marta Farre
2806,10.1109/TVCG.2016.2598790,2016,SciVis,J,Jiaxi Hu
2806,10.1109/TVCG.2016.2598790,2016,SciVis,J,Hajar Hamidian
2806,10.1109/TVCG.2016.2598790,2016,SciVis,J,Zichun Zhong
2806,10.1109/TVCG.2016.2598790,2016,SciVis,J,Jing Hua
2807,10.1109/TVCG.2016.2598791,2016,SciVis,J,Saad Nadeem
2807,10.1109/TVCG.2016.2598791,2016,SciVis,J,Joseph Marino
2807,10.1109/TVCG.2016.2598791,2016,SciVis,J,Xianfeng Gu
2807,10.1109/TVCG.2016.2598791,2016,SciVis,J,Arie E. Kaufman
2808,10.1109/TVCG.2016.2598795,2016,SciVis,J,Monique Meuschke
2808,10.1109/TVCG.2016.2598795,2016,SciVis,J,Samuel Voß
2808,10.1109/TVCG.2016.2598795,2016,SciVis,J,Oliver Beuing
2808,10.1109/TVCG.2016.2598795,2016,SciVis,J,Bernhard Preim
2808,10.1109/TVCG.2016.2598795,2016,SciVis,J,Kai Lawonn
2809,10.1109/TVCG.2016.2598796,2016,VAST,J,Hyunjoo Song
2809,10.1109/TVCG.2016.2598796,2016,VAST,J,Jeongjin Lee
2809,10.1109/TVCG.2016.2598796,2016,VAST,J,Tae Jung Kim
2809,10.1109/TVCG.2016.2598796,2016,VAST,J,Kyoung Ho Lee
2809,10.1109/TVCG.2016.2598796,2016,VAST,J,Bo Hyoung Kim
2809,10.1109/TVCG.2016.2598796,2016,VAST,J,Jinwook Seo
2810,10.1109/TVCG.2016.2598797,2016,VAST,J,Zhicheng Liu
2810,10.1109/TVCG.2016.2598797,2016,VAST,J,Yang Wang
2810,10.1109/TVCG.2016.2598797,2016,VAST,J,Mira Dontcheva
2810,10.1109/TVCG.2016.2598797,2016,VAST,J,Matthew Hoffman
2810,10.1109/TVCG.2016.2598797,2016,VAST,J,Seth Walker
2810,10.1109/TVCG.2016.2598797,2016,VAST,J,Alan Wilson 0004
2811,10.1109/TVCG.2016.2598824,2016,SciVis,J,Michael Krone
2811,10.1109/TVCG.2016.2598824,2016,SciVis,J,Florian Friess
2811,10.1109/TVCG.2016.2598824,2016,SciVis,J,Katrin Scharnowski
2811,10.1109/TVCG.2016.2598824,2016,SciVis,J,Guido Reina
2811,10.1109/TVCG.2016.2598824,2016,SciVis,J,Silvia Fademrecht
2811,10.1109/TVCG.2016.2598824,2016,SciVis,J,Tobias Kulschewski
2811,10.1109/TVCG.2016.2598824,2016,SciVis,J,Jürgen Pleiss
2811,10.1109/TVCG.2016.2598824,2016,SciVis,J,Thomas Ertl
2812,10.1109/TVCG.2016.2598825,2016,SciVis,J,Pedro Hermosilla
2812,10.1109/TVCG.2016.2598825,2016,SciVis,J,Jorge Estrada
2812,10.1109/TVCG.2016.2598825,2016,SciVis,J,Victor Guallar
2812,10.1109/TVCG.2016.2598825,2016,SciVis,J,Timo Ropinski
2812,10.1109/TVCG.2016.2598825,2016,SciVis,J,Alvar Vinacua
2812,10.1109/TVCG.2016.2598825,2016,SciVis,J,Pere-Pau Vázquez
2813,10.1109/TVCG.2016.2598826,2016,SciVis,J,Noeska N. Smit
2813,10.1109/TVCG.2016.2598826,2016,SciVis,J,Kai Lawonn
2813,10.1109/TVCG.2016.2598826,2016,SciVis,J,Annelot Kraima
2813,10.1109/TVCG.2016.2598826,2016,SciVis,J,Marco DeRuiter
2813,10.1109/TVCG.2016.2598826,2016,SciVis,J,Hessam Sokooti
2813,10.1109/TVCG.2016.2598826,2016,SciVis,J,Stefan Bruckner
2813,10.1109/TVCG.2016.2598826,2016,SciVis,J,Elmar Eisemann
2813,10.1109/TVCG.2016.2598826,2016,SciVis,J,Anna Vilanova
2814,10.1109/TVCG.2016.2598827,2016,SciVis,J,Petra Isenberg
2814,10.1109/TVCG.2016.2598827,2016,SciVis,J,Tobias Isenberg 0001
2814,10.1109/TVCG.2016.2598827,2016,SciVis,J,Michael Sedlmair
2814,10.1109/TVCG.2016.2598827,2016,SciVis,J,Jian Chen
2814,10.1109/TVCG.2016.2598827,2016,SciVis,J,Torsten Möller
2815,10.1109/TVCG.2016.2598828,2016,VAST,J,Donghao Ren
2815,10.1109/TVCG.2016.2598828,2016,VAST,J,Saleema Amershi
2815,10.1109/TVCG.2016.2598828,2016,VAST,J,Bongshin Lee
2815,10.1109/TVCG.2016.2598828,2016,VAST,J,Jina Suh
2815,10.1109/TVCG.2016.2598828,2016,VAST,J,Jason D. Williams
2816,10.1109/TVCG.2016.2598829,2016,VAST,J,Gary K. L. Tam
2816,10.1109/TVCG.2016.2598829,2016,VAST,J,Vivek Kothari
2816,10.1109/TVCG.2016.2598829,2016,VAST,J,Min Chen
2817,10.1109/TVCG.2016.2598830,2016,VAST,J,Junpeng Wang
2817,10.1109/TVCG.2016.2598830,2016,VAST,J,Xiaotong Liu
2817,10.1109/TVCG.2016.2598830,2016,VAST,J,Han-Wei Shen
2817,10.1109/TVCG.2016.2598830,2016,VAST,J,Guang Lin
2818,10.1109/TVCG.2016.2598831,2016,VAST,J,Mengchen Liu
2818,10.1109/TVCG.2016.2598831,2016,VAST,J,Jiaxin Shi
2818,10.1109/TVCG.2016.2598831,2016,VAST,J,Zhen Li
2818,10.1109/TVCG.2016.2598831,2016,VAST,J,Chongxuan Li
2818,10.1109/TVCG.2016.2598831,2016,VAST,J,Jun Zhu 0001
2818,10.1109/TVCG.2016.2598831,2016,VAST,J,Shixia Liu
2819,10.1109/TVCG.2016.2598838,2016,VAST,J,Paulo E. Rauber
2819,10.1109/TVCG.2016.2598838,2016,VAST,J,Samuel G. Fadel
2819,10.1109/TVCG.2016.2598838,2016,VAST,J,Alexandre X. Falcão
2819,10.1109/TVCG.2016.2598838,2016,VAST,J,Alexandru Telea
2820,10.1109/TVCG.2016.2598839,2016,InfoVis,J,Bahador Saket
2820,10.1109/TVCG.2016.2598839,2016,InfoVis,J,Hannah Kim
2820,10.1109/TVCG.2016.2598839,2016,InfoVis,J,Eli T. Brown
2820,10.1109/TVCG.2016.2598839,2016,InfoVis,J,Alex Endert
2821,10.1109/TVCG.2016.2598862,2016,InfoVis,J,Roger Beecham
2821,10.1109/TVCG.2016.2598862,2016,InfoVis,J,Jason Dykes
2821,10.1109/TVCG.2016.2598862,2016,InfoVis,J,Wouter Meulemans
2821,10.1109/TVCG.2016.2598862,2016,InfoVis,J,Aidan Slingsby
2821,10.1109/TVCG.2016.2598862,2016,InfoVis,J,Cagatay Turkay
2821,10.1109/TVCG.2016.2598862,2016,InfoVis,J,Jo Wood
2822,10.1109/TVCG.2016.2598866,2016,SciVis,J,Allan Rocha
2822,10.1109/TVCG.2016.2598866,2016,SciVis,J,Usman R. Alim
2822,10.1109/TVCG.2016.2598866,2016,SciVis,J,Julio Daniel Silva
2822,10.1109/TVCG.2016.2598866,2016,SciVis,J,Mario Costa Sousa
2823,10.1109/TVCG.2016.2598867,2016,InfoVis,J,Yanhong Wu
2823,10.1109/TVCG.2016.2598867,2016,InfoVis,J,Nan Cao
2823,10.1109/TVCG.2016.2598867,2016,InfoVis,J,Daniel Archambault
2823,10.1109/TVCG.2016.2598867,2016,InfoVis,J,Qiaomu Shen
2823,10.1109/TVCG.2016.2598867,2016,InfoVis,J,Huamin Qu
2823,10.1109/TVCG.2016.2598867,2016,InfoVis,J,Weiwei Cui
2824,10.1109/TVCG.2016.2598868,2016,SciVis,J,Florian Ferstl
2824,10.1109/TVCG.2016.2598868,2016,SciVis,J,Mathias Kanzler
2824,10.1109/TVCG.2016.2598868,2016,SciVis,J,Marc Rautenhaus
2824,10.1109/TVCG.2016.2598868,2016,SciVis,J,Rüdiger Westermann
2825,10.1109/TVCG.2016.2598869,2016,SciVis,J,Ayan Biswas
2825,10.1109/TVCG.2016.2598869,2016,SciVis,J,Guang Lin
2825,10.1109/TVCG.2016.2598869,2016,SciVis,J,Xiaotong Liu
2825,10.1109/TVCG.2016.2598869,2016,SciVis,J,Han-Wei Shen
2826,10.1109/TVCG.2016.2598870,2016,SciVis,J,Ivan Kolesár
2826,10.1109/TVCG.2016.2598870,2016,SciVis,J,Stefan Bruckner
2826,10.1109/TVCG.2016.2598870,2016,SciVis,J,Ivan Viola
2826,10.1109/TVCG.2016.2598870,2016,SciVis,J,Helwig Hauser
2827,10.1109/TVCG.2016.2598876,2016,InfoVis,J,Chris Bryan
2827,10.1109/TVCG.2016.2598876,2016,InfoVis,J,Kwan-Liu Ma
2827,10.1109/TVCG.2016.2598876,2016,InfoVis,J,Jonathan Woodring
2828,10.1109/TVCG.2016.2598885,2016,InfoVis,J,Yalong Yang 0001
2828,10.1109/TVCG.2016.2598885,2016,InfoVis,J,Tim Dwyer
2828,10.1109/TVCG.2016.2598885,2016,InfoVis,J,Sarah Goodwin
2828,10.1109/TVCG.2016.2598885,2016,InfoVis,J,Kim Marriott
2829,10.1109/TVCG.2016.2598898,2016,InfoVis,J,Rudolf Netzel
2829,10.1109/TVCG.2016.2598898,2016,InfoVis,J,Marcel Hlawatsch
2829,10.1109/TVCG.2016.2598898,2016,InfoVis,J,Michael Burch
2829,10.1109/TVCG.2016.2598898,2016,InfoVis,J,Sanjeev Balakrishnan
2829,10.1109/TVCG.2016.2598898,2016,InfoVis,J,Hansjörg Schmauder
2829,10.1109/TVCG.2016.2598898,2016,InfoVis,J,Daniel Weiskopf
2830,10.1109/TVCG.2016.2598918,2016,InfoVis,J,Connor Gramazio
2830,10.1109/TVCG.2016.2598918,2016,InfoVis,J,David H. Laidlaw
2830,10.1109/TVCG.2016.2598918,2016,InfoVis,J,Karen B. Schloss
2831,10.1109/TVCG.2016.2598919,2016,InfoVis,J,Christoph Schulz
2831,10.1109/TVCG.2016.2598919,2016,InfoVis,J,Arlind Nocaj
2831,10.1109/TVCG.2016.2598919,2016,InfoVis,J,Jochen Görtler
2831,10.1109/TVCG.2016.2598919,2016,InfoVis,J,Oliver Deussen
2831,10.1109/TVCG.2016.2598919,2016,InfoVis,J,Ulrik Brandes
2831,10.1109/TVCG.2016.2598919,2016,InfoVis,J,Daniel Weiskopf
2832,10.1109/TVCG.2016.2598920,2016,InfoVis,J,Sukwon Lee
2832,10.1109/TVCG.2016.2598920,2016,InfoVis,J,Sung-Hee Kim
2832,10.1109/TVCG.2016.2598920,2016,InfoVis,J,Bum Chul Kwon
2833,10.1109/TVCG.2016.2598958,2016,InfoVis,J,Benjamin Bach
2833,10.1109/TVCG.2016.2598958,2016,InfoVis,J,Nathalie Henry Riche
2833,10.1109/TVCG.2016.2598958,2016,InfoVis,J,Christophe Hurter
2833,10.1109/TVCG.2016.2598958,2016,InfoVis,J,Kim Marriott
2833,10.1109/TVCG.2016.2598958,2016,InfoVis,J,Tim Dwyer
2834,10.1109/TVCG.2016.2598998,2016,SciVis,J,Tim Gerrits
2834,10.1109/TVCG.2016.2598998,2016,SciVis,J,Christian Rössl
2834,10.1109/TVCG.2016.2598998,2016,SciVis,J,Holger Theisel
2835,10.1109/TVCG.2016.2599016,2016,SciVis,J,Tobias Günther
2835,10.1109/TVCG.2016.2599016,2016,SciVis,J,Holger Theisel
2836,10.1109/TVCG.2016.2599017,2016,SciVis,J,Julien Tierny
2836,10.1109/TVCG.2016.2599017,2016,SciVis,J,Hamish A. Carr
2837,10.1109/TVCG.2016.2599018,2016,SciVis,J,Antoni Sagristà
2837,10.1109/TVCG.2016.2599018,2016,SciVis,J,Stefan Jordan
2837,10.1109/TVCG.2016.2599018,2016,SciVis,J,Andreas Just
2837,10.1109/TVCG.2016.2599018,2016,SciVis,J,Fabio Dias
2837,10.1109/TVCG.2016.2599018,2016,SciVis,J,Luis Gustavo Nonato
2837,10.1109/TVCG.2016.2599018,2016,SciVis,J,Filip Sadlo
2838,10.1109/TVCG.2016.2599030,2016,InfoVis,J,Arvind Satyanarayan
2838,10.1109/TVCG.2016.2599030,2016,InfoVis,J,Dominik Moritz
2838,10.1109/TVCG.2016.2599030,2016,InfoVis,J,Kanit Wongsuphasawat
2838,10.1109/TVCG.2016.2599030,2016,InfoVis,J,Jeffrey Heer
2839,10.1109/TVCG.2016.2599040,2016,SciVis,J,Kui Wu 0003
2839,10.1109/TVCG.2016.2599040,2016,SciVis,J,Aaron Knoll
2839,10.1109/TVCG.2016.2599040,2016,SciVis,J,Benjamin J. Isaac
2839,10.1109/TVCG.2016.2599040,2016,SciVis,J,Hamish A. Carr
2839,10.1109/TVCG.2016.2599040,2016,SciVis,J,Valerio Pascucci
2840,10.1109/TVCG.2016.2599041,2016,SciVis,J,Ingo Wald
2840,10.1109/TVCG.2016.2599041,2016,SciVis,J,Gregory P. Johnson
2840,10.1109/TVCG.2016.2599041,2016,SciVis,J,Jefferson Amstutz
2840,10.1109/TVCG.2016.2599041,2016,SciVis,J,Carson Brownlee
2840,10.1109/TVCG.2016.2599041,2016,SciVis,J,Aaron Knoll
2840,10.1109/TVCG.2016.2599041,2016,SciVis,J,Jim Jeffers
2840,10.1109/TVCG.2016.2599041,2016,SciVis,J,Johannes Günther 0001
2840,10.1109/TVCG.2016.2599041,2016,SciVis,J,Paul A. Navrátil
2841,10.1109/TVCG.2016.2599042,2016,SciVis,J,Steffen Frey
2841,10.1109/TVCG.2016.2599042,2016,SciVis,J,Thomas Ertl
2842,10.1109/TVCG.2016.2599043,2016,SciVis,J,Jens Schneider
2842,10.1109/TVCG.2016.2599043,2016,SciVis,J,Peter Rautek
2843,10.1109/TVCG.2016.2599049,2016,SciVis,J,Xin Tong
2843,10.1109/TVCG.2016.2599049,2016,SciVis,J,Cheng Li
2843,10.1109/TVCG.2016.2599049,2016,SciVis,J,Han-Wei Shen
2844,10.1109/TVCG.2016.2599058,2016,InfoVis,J,Mi Feng
2844,10.1109/TVCG.2016.2599058,2016,InfoVis,J,Cheng Deng
2844,10.1109/TVCG.2016.2599058,2016,InfoVis,J,Evan M. Peck
2844,10.1109/TVCG.2016.2599058,2016,InfoVis,J,Lane Harrison
2845,10.1109/TVCG.2016.2599106,2016,InfoVis,J,Lace M. K. Padilla
2845,10.1109/TVCG.2016.2599106,2016,InfoVis,J,P. Samuel Quinan
2845,10.1109/TVCG.2016.2599106,2016,InfoVis,J,Miriah D. Meyer
2845,10.1109/TVCG.2016.2599106,2016,InfoVis,J,Sarah H. Creem-Regehr
2846,10.1109/TVCG.2016.2599107,2016,InfoVis,J,Maxime Cordeil
2846,10.1109/TVCG.2016.2599107,2016,InfoVis,J,Tim Dwyer
2846,10.1109/TVCG.2016.2599107,2016,InfoVis,J,Karsten Klein 0001
2846,10.1109/TVCG.2016.2599107,2016,InfoVis,J,Bireswar Laha
2846,10.1109/TVCG.2016.2599107,2016,InfoVis,J,Kim Marriott
2846,10.1109/TVCG.2016.2599107,2016,InfoVis,J,Bruce H. Thomas
2847,10.1109/TVCG.2016.2599211,2016,SciVis,J,Sergej Stoppel
2847,10.1109/TVCG.2016.2599211,2016,SciVis,J,Stefan Bruckner
2848,10.1109/TVCG.2016.2599214,2016,SciVis,J,Hui Fang
2848,10.1109/TVCG.2016.2599214,2016,SciVis,J,Simon J. Walton
2848,10.1109/TVCG.2016.2599214,2016,SciVis,J,E. Delahaye
2848,10.1109/TVCG.2016.2599214,2016,SciVis,J,J. Harris
2848,10.1109/TVCG.2016.2599214,2016,SciVis,J,D. A. Storchak
2848,10.1109/TVCG.2016.2599214,2016,SciVis,J,Min Chen 0001
2849,10.1109/TVCG.2016.2599217,2016,SciVis,J,Lonni Besançon
2849,10.1109/TVCG.2016.2599217,2016,SciVis,J,Paul Issartel
2849,10.1109/TVCG.2016.2599217,2016,SciVis,J,Mehdi Ammi
2849,10.1109/TVCG.2016.2599217,2016,SciVis,J,Tobias Isenberg 0001
2850,10.1109/TVCG.2016.2599338,2016,InfoVis,J,Shiqing He
2850,10.1109/TVCG.2016.2599338,2016,InfoVis,J,Eytan Adar
2851,10.1109/TVCG.2016.2599378,2016,VAST,J,Po-Ming Law
2851,10.1109/TVCG.2016.2599378,2016,VAST,J,Wenchao Wu
2851,10.1109/TVCG.2016.2599378,2016,VAST,J,Yixian Zheng
2851,10.1109/TVCG.2016.2599378,2016,VAST,J,Huamin Qu
2852,10.1109/VAST.2016.7883506,2016,VAST,C,Sriram Karthik Badam
2852,10.1109/VAST.2016.7883506,2016,VAST,C,Fereshteh Amini
2852,10.1109/VAST.2016.7883506,2016,VAST,C,Niklas Elmqvist
2852,10.1109/VAST.2016.7883506,2016,VAST,C,Pourang Irani
2853,10.1109/VAST.2016.7883507,2016,VAST,C,Florian Heimerl
2853,10.1109/VAST.2016.7883507,2016,VAST,C,Markus John
2853,10.1109/VAST.2016.7883507,2016,VAST,C,Qi Han
2853,10.1109/VAST.2016.7883507,2016,VAST,C,Steffen Koch
2853,10.1109/VAST.2016.7883507,2016,VAST,C,Thomas Ertl
2854,10.1109/VAST.2016.7883508,2016,VAST,C,Ji Hwan Park
2854,10.1109/VAST.2016.7883508,2016,VAST,C,Saad Nadeem
2854,10.1109/VAST.2016.7883508,2016,VAST,C,Seyedkoosha Mirhosseini
2854,10.1109/VAST.2016.7883508,2016,VAST,C,Arie E. Kaufman
2855,10.1109/VAST.2016.7883509,2016,VAST,C,David McColgin
2855,10.1109/VAST.2016.7883509,2016,VAST,C,Paul Hoover
2855,10.1109/VAST.2016.7883509,2016,VAST,C,Mark Igra
2856,10.1109/VAST.2016.7883510,2016,VAST,C,Siming Chen
2856,10.1109/VAST.2016.7883510,2016,VAST,C,Shuai Chen 0001
2856,10.1109/VAST.2016.7883510,2016,VAST,C,Zhenhuang Wang
2856,10.1109/VAST.2016.7883510,2016,VAST,C,Jie Liang 0004
2856,10.1109/VAST.2016.7883510,2016,VAST,C,Xiaoru Yuan
2856,10.1109/VAST.2016.7883510,2016,VAST,C,Nan Cao
2856,10.1109/VAST.2016.7883510,2016,VAST,C,Yadong Wu
2857,10.1109/VAST.2016.7883511,2016,VAST,C,Xiting Wang
2857,10.1109/VAST.2016.7883511,2016,VAST,C,Shixia Liu
2857,10.1109/VAST.2016.7883511,2016,VAST,C,Yang Chen
2857,10.1109/VAST.2016.7883511,2016,VAST,C,Tai-Quan Peng
2857,10.1109/VAST.2016.7883511,2016,VAST,C,Jing Su
